order_id,order_date,delivery_time,area
100553,2023-10-25,2023-10-25 15:27:00,West
100554,2023-08-10,2023-08-10 07:47:00,West
100555,2023-10-13,2023-10-13 14:18:00,East
100556,2023-04-13,2023-04-13 04:35:00,East
100557,2023-04-18,2023-04-18 16:39:00,East
100558,2023-05-17,2023-05-17 07:15:00,Central
100559,2023-03-28,2023-03-28 22:51:00,North
100560,2023-01-15,2023-01-15 01:00:00,West
100561,2023-10-07,2023-10-07 04:08:00,Central
100562,2023-07-04,2023-07-04 15:03:00,South
100563,2023-07-22,2023-07-22 10:09:00,West
100564,2023-01-10,2023-01-10 18:40:00,South
100565,2023-02-18,2023-02-18 14:19:00,West
100566,2023-09-12,2023-09-12 03:02:00,North
100567,2023-01-30,2023-01-30 12:33:00,South
100568,2023-01-02,2023-01-02 13:05:00,North
100569,2023-06-23,2023-06-23 22:01:00,West
100570,2023-10-01,2023-10-01 20:56:00,North
100571,2023-08-16,2023-08-16 05:18:00,South
100572,2023-06-26,2023-06-26 20:30:00,South
100573,2023-11-10,2023-11-10 03:13:00,Central
100574,2023-06-24,2023-06-24 00:27:00,South
100575,2023-06-23,2023-06-23 22:24:00,South
100576,2023-08-02,2023-08-02 19:49:00,Central
100577,2023-08-10,2023-08-10 00:35:00,East
100578,2023-02-05,2023-02-05 05:59:00,East
100579,2023-03-09,2023-03-09 21:33:00,East
100580,2023-06-05,2023-06-05 09:04:00,Central
100581,2023-12-04,2023-12-04 08:56:00,Central
100582,2023-07-28,2023-07-28 20:07:00,Central
100583,2023-11-02,2023-11-02 08:15:00,South
100584,2023-10-18,2023-10-18 21:01:00,Central
100585,2023-10-20,2023-10-20 11:00:00,East
100586,2023-01-21,2023-01-21 13:01:00,Central
100587,2023-03-03,2023-03-03 23:26:00,West
100588,2023-05-05,2023-05-05 06:23:00,West
100589,2023-03-16,2023-03-16 21:08:00,East
100590,2023-05-16,2023-05-16 02:45:00,South
100591,2023-03-07,2023-03-07 16:15:00,Central
100592,2023-08-02,2023-08-02 14:19:00,East
100593,2023-08-08,2023-08-08 04:03:00,West
100594,2023-05-27,2023-05-27 16:44:00,East
100595,2023-11-20,2023-11-20 16:24:00,East
100596,2023-10-02,2023-10-02 08:13:00,South
100597,2023-03-23,2023-03-23 04:09:00,South
100598,2023-01-25,2023-01-25 01:49:00,Central
100599,2023-12-26,2023-12-26 08:39:00,South
100600,2023-01-04,2023-01-04 07:10:00,Central
100601,2023-01-09,2023-01-09 14:57:00,East
100602,2023-05-06,2023-05-06 00:26:00,North
100603,2023-03-24,2023-03-24 21:40:00,North
100604,2023-04-23,2023-04-23 22:56:00,West
100605,2023-07-01,2023-07-01 17:35:00,East
100606,2023-12-05,2023-12-05 10:43:00,East
100607,2023-09-04,2023-09-04 18:38:00,South
100608,2023-10-10,2023-10-10 04:37:00,Central
100609,2023-03-10,2023-03-10 15:16:00,North
100610,2023-11-17,2023-11-17 10:53:00,South
100611,2023-05-25,2023-05-25 01:29:00,South
100612,2023-09-29,2023-09-29 14:12:00,North
100613,2023-04-20,2023-04-20 12:13:00,East
100614,2023-05-29,2023-05-29 18:43:00,North
100615,2023-09-20,2023-09-20 03:21:00,East
100616,2023-05-29,2023-05-29 14:53:00,North
100617,2023-11-19,2023-11-19 08:34:00,West
100618,2023-12-04,2023-12-04 22:51:00,North
100619,2023-03-14,2023-03-14 23:42:00,South
100620,2023-08-05,2023-08-05 00:47:00,West
100621,2023-12-24,2023-12-24 22:22:00,East
100622,2023-02-10,2023-02-10 04:12:00,North
100623,2023-01-09,2023-01-09 12:53:00,East
100624,2023-08-01,2023-08-01 09:31:00,North
100625,2023-07-12,2023-07-12 09:53:00,South
100626,2023-09-23,2023-09-23 01:32:00,South
100627,2023-02-26,2023-02-26 07:13:00,West
100628,2023-07-28,2023-07-28 13:10:00,North
100629,2023-09-14,2023-09-14 08:00:00,West
100630,2023-08-23,2023-08-23 07:10:00,West
100631,2023-06-14,2023-06-14 20:30:00,North
100632,2023-09-01,2023-09-01 05:38:00,East
100633,2023-08-05,2023-08-05 06:20:00,East
100634,2023-06-14,2023-06-14 23:03:00,West
100635,2023-05-12,2023-05-12 18:10:00,East
100636,2023-02-11,2023-02-11 14:03:00,West
100637,2023-09-17,2023-09-17 16:40:00,South
100638,2023-06-14,2023-06-14 00:03:00,South
100639,2023-10-04,2023-10-04 11:40:00,East
100640,2023-01-15,2023-01-15 06:38:00,Central
100641,2023-12-31,2023-12-31 11:22:00,Central
100642,2023-05-06,2023-05-06 09:37:00,North
100643,2023-12-13,2023-12-13 19:13:00,Central
100644,2023-11-22,2023-11-22 23:08:00,South
100645,2023-10-22,2023-10-22 19:57:00,South
100646,2023-08-30,2023-08-30 03:02:00,Central
100647,2023-07-29,2023-07-29 16:28:00,North
100648,2023-10-02,2023-10-02 10:17:00,Central
100649,2023-02-17,2023-02-17 10:47:00,South
100650,2023-09-16,2023-09-16 02:47:00,Central
100651,2023-02-12,2023-02-12 06:54:00,West
100652,2023-03-25,2023-03-25 17:30:00,West
100653,2023-04-28,2023-04-28 11:23:00,South
100654,2023-02-24,2023-02-24 14:11:00,East
100655,2023-03-07,2023-03-07 12:30:00,Central
100656,2023-08-17,2023-08-17 07:15:00,South
100657,2023-04-05,2023-04-05 13:55:00,North
100658,2023-08-15,2023-08-15 17:06:00,West
100659,2023-09-29,2023-09-29 08:38:00,East
100660,2023-05-05,2023-05-05 16:55:00,North
100661,2023-03-15,2023-03-15 15:05:00,North
100662,2023-03-16,2023-03-16 19:05:00,East
100663,2023-05-24,2023-05-24 01:52:00,East
100664,2023-10-14,2023-10-14 12:49:00,East
100665,2023-01-13,2023-01-13 09:55:00,West
100666,2023-03-25,2023-03-25 13:17:00,West
100667,2023-05-11,2023-05-11 05:06:00,Central
100668,2023-01-26,2023-01-26 21:50:00,West
100669,2023-08-22,2023-08-22 07:19:00,East
100670,2023-07-28,2023-07-28 20:11:00,Central
100671,2023-08-20,2023-08-20 03:35:00,South
100672,2023-08-29,2023-08-29 00:23:00,East
100673,2023-09-07,2023-09-07 13:04:00,West
100674,2023-05-22,2023-05-22 21:37:00,Central
100675,2023-02-10,2023-02-10 19:56:00,East
100676,2023-12-12,2023-12-12 07:27:00,East
100677,2023-02-11,2023-02-11 18:56:00,East
100678,2023-08-07,2023-08-07 21:15:00,West
100679,2023-07-26,2023-07-26 14:34:00,East
100680,2023-10-27,2023-10-27 22:02:00,North
100681,2023-04-19,2023-04-19 19:19:00,North
100682,2023-03-23,2023-03-23 21:05:00,North
100683,2023-01-29,2023-01-29 22:43:00,Central
100684,2023-01-03,2023-01-03 03:01:00,South
100685,2023-04-14,2023-04-14 13:12:00,South
100686,2023-12-16,2023-12-16 12:10:00,West
100687,2023-03-01,2023-03-01 04:38:00,Central
100688,2023-03-11,2023-03-11 20:35:00,North
100689,2023-07-19,2023-07-19 09:19:00,West
100690,2023-06-30,2023-06-30 04:49:00,Central
100691,2023-12-31,2023-12-31 18:43:00,Central
100692,2023-01-28,2023-01-28 01:27:00,West
100693,2023-12-16,2023-12-16 15:17:00,West
100694,2023-08-07,2023-08-07 12:50:00,East
100695,2023-07-04,2023-07-04 19:21:00,South
100696,2023-11-06,2023-11-06 08:57:00,Central
100697,2023-03-25,2023-03-25 15:33:00,West
100698,2023-09-24,2023-09-24 10:23:00,North
100699,2023-04-18,2023-04-18 08:17:00,East
100700,2023-10-06,2023-10-06 05:42:00,East
100701,2023-03-02,2023-03-02 04:34:00,Central
100702,2023-11-07,2023-11-07 08:43:00,Central
100703,2023-07-24,2023-07-24 19:36:00,Central
100704,2023-02-28,2023-02-28 21:58:00,Central
100705,2023-11-29,2023-11-29 09:13:00,South
100706,2023-03-28,2023-03-28 22:06:00,West
100707,2023-02-05,2023-02-05 01:13:00,Central
100708,2023-11-05,2023-11-05 14:47:00,South
100709,2023-11-14,2023-11-14 15:46:00,East
100710,2023-12-21,2023-12-21 10:26:00,Central
100711,2023-09-09,2023-09-09 19:34:00,West
100712,2023-08-30,2023-08-30 08:29:00,West
100713,2023-08-18,2023-08-18 16:39:00,West
100714,2023-12-01,2023-12-01 03:00:00,Central
100715,2023-08-22,2023-08-22 08:09:00,Central
100716,2023-10-30,2023-10-30 05:55:00,Central
100717,2023-06-28,2023-06-28 17:39:00,Central
100718,2023-04-03,2023-04-03 14:51:00,North
100719,2023-11-04,2023-11-04 12:52:00,Central
100720,2023-06-26,2023-06-26 23:15:00,West
100721,2023-06-08,2023-06-08 14:56:00,Central
100722,2023-11-22,2023-11-22 05:24:00,East
100723,2023-09-07,2023-09-07 05:20:00,East
100724,2023-08-16,2023-08-16 02:36:00,South
100725,2023-09-29,2023-09-29 05:21:00,North
100726,2023-08-10,2023-08-10 07:06:00,East
100727,2023-09-18,2023-09-18 06:05:00,West
100728,2023-05-16,2023-05-16 06:26:00,North
100729,2023-03-19,2023-03-19 22:52:00,East
100730,2023-12-22,2023-12-22 11:36:00,East
100731,2023-02-20,2023-02-20 20:10:00,West
100732,2023-01-20,2023-01-20 06:39:00,North
100733,2023-03-24,2023-03-24 19:53:00,West
100734,2023-03-22,2023-03-22 16:25:00,North
100735,2023-01-20,2023-01-20 13:43:00,East
100736,2023-03-30,2023-03-30 04:06:00,West
100737,2023-08-31,2023-08-31 18:51:00,North
100738,2023-11-12,2023-11-12 11:00:00,Central
100739,2023-10-03,2023-10-03 09:46:00,East
100740,2023-12-31,2023-12-31 12:11:00,East
100741,2023-01-29,2023-01-29 04:58:00,West
100742,2023-09-15,2023-09-15 18:20:00,South
100743,2023-09-04,2023-09-04 16:06:00,South
100744,2023-04-19,2023-04-19 17:15:00,Central
100745,2023-11-29,2023-11-29 09:43:00,North
100746,2023-07-18,2023-07-18 17:34:00,Central
100747,2023-05-13,2023-05-13 21:48:00,North
100748,2023-01-31,2023-01-31 07:55:00,North
100749,2023-11-02,2023-11-02 01:40:00,Central
100750,2023-09-10,2023-09-10 10:19:00,West
100751,2023-10-03,2023-10-03 22:49:00,West
100752,2023-04-29,2023-04-29 21:11:00,East
100753,2023-02-06,2023-02-06 23:08:00,West
100754,2023-02-03,2023-02-03 10:27:00,East
100755,2023-08-30,2023-08-30 17:19:00,Central
100756,2023-02-04,2023-02-04 17:41:00,East
100757,2023-04-12,2023-04-12 11:36:00,East
100758,2023-05-23,2023-05-23 17:52:00,North
100759,2023-05-07,2023-05-07 02:57:00,North
100760,2023-03-25,2023-03-25 20:46:00,North
100761,2023-05-02,2023-05-02 08:16:00,North
100762,2023-12-14,2023-12-14 00:13:00,East
100763,2023-04-09,2023-04-09 21:16:00,South
100764,2023-06-15,2023-06-15 10:10:00,West
100765,2023-11-26,2023-11-26 04:06:00,East
100766,2023-09-19,2023-09-19 17:43:00,North
100767,2023-05-14,2023-05-14 16:56:00,East
100768,2023-05-20,2023-05-20 04:38:00,North
100769,2023-04-06,2023-04-06 16:06:00,East
100770,2023-01-15,2023-01-15 06:42:00,East
100771,2023-12-31,2023-12-31 10:31:00,North
100772,2023-07-29,2023-07-29 00:16:00,South
100773,2023-10-27,2023-10-27 14:34:00,Central
100774,2023-12-22,2023-12-22 23:28:00,North
100775,2023-04-07,2023-04-07 15:31:00,East
100776,2023-02-05,2023-02-05 17:16:00,West
100777,2023-06-01,2023-06-01 06:18:00,West
100778,2023-06-12,2023-06-12 12:32:00,South
100779,2023-01-19,2023-01-19 15:29:00,North
100780,2023-03-02,2023-03-02 21:15:00,East
100781,2023-09-02,2023-09-02 13:27:00,Central
100782,2023-12-29,2023-12-29 19:20:00,West
100783,2023-03-03,2023-03-03 03:58:00,West
100784,2023-10-30,2023-10-30 05:43:00,South
100785,2023-10-06,2023-10-06 14:04:00,Central
100786,2023-04-14,2023-04-14 03:45:00,East
100787,2023-05-14,2023-05-14 18:28:00,East
100788,2023-07-08,2023-07-08 22:24:00,East
100789,2023-07-16,2023-07-16 23:59:00,South
100790,2023-01-29,2023-01-29 08:54:00,North
100791,2023-01-24,2023-01-24 05:56:00,East
100792,2023-01-24,2023-01-24 09:32:00,South
100793,2023-08-05,2023-08-05 04:27:00,East
100794,2023-02-27,2023-02-27 21:16:00,Central
100795,2023-12-12,2023-12-12 09:56:00,West
100796,2023-08-29,2023-08-29 10:19:00,North
100797,2023-09-03,2023-09-03 13:04:00,South
100798,2023-06-10,2023-06-10 11:21:00,South
100799,2023-09-09,2023-09-09 20:27:00,West
100800,2023-12-01,2023-12-01 02:16:00,West
100801,2023-03-05,2023-03-05 22:04:00,North
100802,2023-01-15,2023-01-15 17:02:00,North
100803,2023-08-27,2023-08-27 12:13:00,Central
100804,2023-10-22,2023-10-22 08:11:00,Central
100805,2023-07-06,2023-07-06 10:19:00,North
100806,2023-01-09,2023-01-09 20:49:00,West
100807,2023-11-10,2023-11-10 04:33:00,East
100808,2023-12-16,2023-12-16 07:35:00,South
100809,2023-09-27,2023-09-27 16:23:00,East
100810,2023-12-18,2023-12-18 16:12:00,Central
100811,2023-04-03,2023-04-03 04:16:00,South
100812,2023-02-21,2023-02-21 17:23:00,West
100813,2023-02-09,2023-02-09 18:49:00,West
100814,2023-01-01,2023-01-01 05:52:00,West
100815,2023-12-13,2023-12-13 15:45:00,East
100816,2023-08-20,2023-08-20 04:20:00,East
100817,2023-09-03,2023-09-03 12:22:00,East
100818,2023-02-14,2023-02-14 15:56:00,South
100819,2023-11-08,2023-11-08 13:06:00,West
100820,2023-07-19,2023-07-19 18:51:00,East
100821,2023-09-25,2023-09-25 09:23:00,Central
100822,2023-11-13,2023-11-13 18:22:00,Central
100823,2023-10-20,2023-10-20 05:35:00,North
100824,2023-12-12,2023-12-12 07:03:00,East
100825,2023-07-29,2023-07-29 01:58:00,West
100826,2023-10-07,2023-10-07 18:33:00,North
100827,2023-05-09,2023-05-09 15:29:00,North
100828,2023-04-05,2023-04-05 22:52:00,East
100829,2023-02-21,2023-02-21 19:12:00,Central
100830,2023-06-21,2023-06-21 23:29:00,Central
100831,2023-12-17,2023-12-17 19:02:00,South
100832,2023-03-09,2023-03-09 08:31:00,South
100833,2023-10-06,2023-10-06 00:36:00,North
100834,2023-10-30,2023-10-30 08:38:00,West
100835,2023-06-26,2023-06-26 15:54:00,Central
100836,2023-07-24,2023-07-24 11:04:00,West
100837,2023-09-03,2023-09-03 09:23:00,East
100838,2023-01-26,2023-01-26 00:37:00,North
100839,2023-02-14,2023-02-14 16:25:00,South
100840,2023-05-01,2023-05-01 02:44:00,North
100841,2023-08-15,2023-08-15 15:00:00,North
100842,2023-10-31,2023-10-31 10:25:00,West
100843,2023-12-24,2023-12-24 18:09:00,West
100844,2023-06-30,2023-06-30 21:25:00,Central
100845,2023-01-25,2023-01-25 09:45:00,West
100846,2023-07-15,2023-07-15 00:11:00,East
100847,2023-09-06,2023-09-06 01:55:00,South
100848,2023-07-25,2023-07-25 13:44:00,South
100849,2023-12-02,2023-12-02 09:11:00,Central
100850,2023-07-25,2023-07-25 14:57:00,East
100851,2023-03-24,2023-03-24 22:29:00,North
100852,2023-05-07,2023-05-07 04:15:00,East
100853,2023-08-15,2023-08-15 04:55:00,South
100854,2023-02-14,2023-02-14 23:21:00,West
100855,2023-05-07,2023-05-07 20:27:00,West
100856,2023-04-11,2023-04-11 06:54:00,East
100857,2023-08-29,2023-08-29 01:10:00,South
100858,2023-04-29,2023-04-29 03:55:00,South
100859,2023-10-12,2023-10-12 06:48:00,East
100860,2023-09-13,2023-09-13 15:53:00,West
100861,2023-01-18,2023-01-18 23:16:00,West
100862,2023-06-13,2023-06-13 22:51:00,South
100863,2023-08-18,2023-08-18 03:31:00,East
100864,2023-10-10,2023-10-10 23:41:00,South
100865,2023-02-23,2023-02-23 00:10:00,South
100866,2023-12-01,2023-12-01 01:19:00,North
100867,2023-03-08,2023-03-08 08:38:00,East
100868,2023-12-15,2023-12-15 09:18:00,North
100869,2023-01-10,2023-01-10 22:45:00,North
100870,2023-01-12,2023-01-12 00:55:00,West
100871,2023-08-26,2023-08-26 16:40:00,South
100872,2023-01-28,2023-01-28 00:53:00,Central
100873,2023-07-27,2023-07-27 08:07:00,South
100874,2023-02-04,2023-02-04 09:20:00,West
100875,2023-04-30,2023-04-30 00:12:00,West
100876,2023-07-25,2023-07-25 13:23:00,West
100877,2023-05-29,2023-05-29 08:15:00,East
100878,2023-06-24,2023-06-24 15:48:00,North
100879,2023-08-20,2023-08-20 01:18:00,West
100880,2023-09-17,2023-09-17 11:33:00,East
100881,2023-08-13,2023-08-13 09:24:00,East
100882,2023-07-15,2023-07-15 02:26:00,West
100883,2023-01-10,2023-01-10 13:01:00,South
100884,2023-12-06,2023-12-06 08:27:00,Central
100885,2023-12-19,2023-12-19 09:09:00,South
100886,2023-01-09,2023-01-09 21:47:00,South
100887,2023-07-30,2023-07-30 12:12:00,Central
100888,2023-08-07,2023-08-07 09:22:00,Central
100889,2023-01-10,2023-01-10 01:36:00,Central
100890,2023-08-26,2023-08-26 07:01:00,South
100891,2023-04-01,2023-04-01 22:05:00,West
100892,2023-07-16,2023-07-16 17:23:00,West
100893,2023-10-24,2023-10-24 00:54:00,West
100894,2023-12-05,2023-12-05 09:52:00,North
100895,2023-06-28,2023-06-28 10:17:00,Central
100896,2023-09-23,2023-09-23 17:43:00,North
100897,2023-05-11,2023-05-11 15:05:00,North
100898,2023-10-22,2023-10-22 08:31:00,East
100899,2023-11-08,2023-11-08 06:16:00,East
100900,2023-04-26,2023-04-26 23:47:00,Central
100901,2023-03-15,2023-03-15 15:39:00,East
100902,2023-08-19,2023-08-19 22:04:00,Central
100903,2023-05-30,2023-05-30 21:32:00,South
100904,2023-02-27,2023-02-27 13:23:00,West
100905,2023-12-01,2023-12-01 18:31:00,East
100906,2023-09-04,2023-09-04 08:55:00,Central
100907,2023-02-28,2023-02-28 19:29:00,East
100908,2023-01-03,2023-01-03 04:00:00,South
100909,2023-08-25,2023-08-25 14:19:00,East
100910,2023-12-16,2023-12-16 18:28:00,North
100911,2023-06-07,2023-06-07 10:05:00,North
100912,2023-11-18,2023-11-18 19:12:00,North
100913,2023-12-14,2023-12-14 20:18:00,South
100914,2023-10-03,2023-10-03 11:56:00,Central
100915,2023-01-13,2023-01-13 06:34:00,West
100916,2023-11-21,2023-11-21 11:01:00,West
100917,2023-11-10,2023-11-10 21:24:00,North
100918,2023-07-09,2023-07-09 09:38:00,Central
100919,2023-02-12,2023-02-12 19:23:00,South
100920,2023-09-04,2023-09-04 09:17:00,East
100921,2023-10-20,2023-10-20 11:14:00,North
100922,2023-09-13,2023-09-13 07:38:00,Central
100923,2023-03-23,2023-03-23 01:42:00,Central
100924,2023-04-16,2023-04-16 10:57:00,Central
100925,2023-08-24,2023-08-24 20:47:00,North
100926,2023-03-15,2023-03-15 17:55:00,South
100927,2023-02-12,2023-02-12 13:43:00,Central
100928,2023-01-27,2023-01-27 18:34:00,North
100929,2023-02-22,2023-02-22 22:53:00,West
100930,2023-03-02,2023-03-02 04:00:00,North
100931,2023-01-23,2023-01-23 08:16:00,East
100932,2023-07-22,2023-07-22 11:22:00,West
100933,2023-01-21,2023-01-21 06:11:00,West
100934,2023-05-20,2023-05-20 02:17:00,South
100935,2023-07-25,2023-07-25 17:56:00,East
100936,2023-12-27,2023-12-27 07:42:00,Central
100937,2023-04-06,2023-04-06 20:03:00,East
100938,2023-05-27,2023-05-27 09:33:00,South
100939,2023-03-09,2023-03-09 21:41:00,Central
100940,2023-12-21,2023-12-21 09:59:00,East
100941,2023-01-30,2023-01-30 12:55:00,East
100942,2023-03-28,2023-03-28 00:31:00,North
100943,2023-05-09,2023-05-09 16:11:00,East
100944,2023-12-22,2023-12-22 18:40:00,East
100945,2023-04-22,2023-04-22 10:41:00,East
100946,2023-05-20,2023-05-20 12:04:00,Central
100947,2023-11-03,2023-11-03 15:56:00,West
100948,2023-05-01,2023-05-01 15:41:00,Central
100949,2023-06-16,2023-06-16 06:44:00,East
100950,2023-12-21,2023-12-21 14:38:00,North
100951,2023-07-26,2023-07-26 13:53:00,West
100952,2023-05-04,2023-05-04 16:30:00,West
100953,2023-07-09,2023-07-09 22:32:00,Central
100954,2023-03-04,2023-03-04 11:31:00,North
100955,2023-12-15,2023-12-15 20:36:00,West
100956,2023-01-03,2023-01-03 04:30:00,Central
100957,2023-07-26,2023-07-26 04:30:00,East
100958,2023-07-22,2023-07-22 04:44:00,West
100959,2023-10-05,2023-10-05 08:38:00,Central
100960,2023-03-27,2023-03-27 04:31:00,West
100961,2023-01-18,2023-01-18 14:26:00,North
100962,2023-09-29,2023-09-29 23:46:00,North
100963,2023-02-03,2023-02-03 13:02:00,South
100964,2023-06-03,2023-06-03 21:05:00,North
100965,2023-01-18,2023-01-18 21:12:00,South
100966,2023-11-06,2023-11-06 02:49:00,East
100967,2023-08-10,2023-08-10 13:57:00,South
100968,2023-10-23,2023-10-23 01:46:00,North
100969,2023-02-20,2023-02-20 12:18:00,South
100970,2023-01-26,2023-01-26 11:28:00,Central
100971,2023-08-07,2023-08-07 02:17:00,Central
100972,2023-04-07,2023-04-07 08:56:00,South
100973,2023-09-04,2023-09-04 21:48:00,South
100974,2023-05-25,2023-05-25 01:47:00,West
100975,2023-03-13,2023-03-13 05:44:00,North
100976,2023-09-11,2023-09-11 09:39:00,North
100977,2023-04-18,2023-04-18 02:31:00,East
100978,2023-12-13,2023-12-13 16:43:00,South
100979,2023-11-11,2023-11-11 12:40:00,East
100980,2023-09-23,2023-09-23 16:34:00,East
100981,2023-08-05,2023-08-05 04:48:00,Central
100982,2023-01-03,2023-01-03 06:17:00,East
100983,2023-03-26,2023-03-26 14:36:00,South
100984,2023-09-12,2023-09-12 20:55:00,North
100985,2023-07-11,2023-07-11 12:31:00,South
100986,2023-02-05,2023-02-05 04:27:00,East
100987,2023-11-27,2023-11-27 07:59:00,North
100988,2023-10-16,2023-10-16 04:51:00,East
100989,2023-08-20,2023-08-20 02:41:00,East
100990,2023-08-11,2023-08-11 19:53:00,South
100991,2023-05-26,2023-05-26 14:13:00,Central
100992,2023-02-01,2023-02-01 21:03:00,East
100993,2023-12-18,2023-12-18 07:05:00,East
100994,2023-10-31,2023-10-31 16:09:00,East
100995,2023-05-18,2023-05-18 06:51:00,South
100996,2023-12-11,2023-12-11 19:01:00,South
100997,2023-12-15,2023-12-15 02:40:00,South
100998,2023-08-17,2023-08-17 06:22:00,North
100999,2023-05-01,2023-05-01 22:36:00,Central
101000,2023-09-03,2023-09-03 05:42:00,South
101001,2023-02-16,2023-02-16 13:56:00,South
101002,2023-08-17,2023-08-17 18:04:00,East
101003,2023-02-20,2023-02-20 21:43:00,North
101004,2023-05-02,2023-05-02 10:16:00,East
101005,2023-08-01,2023-08-01 15:28:00,North
101006,2023-07-29,2023-07-29 05:53:00,South
101007,2023-11-15,2023-11-15 20:40:00,North
101008,2023-01-25,2023-01-25 17:09:00,Central
101009,2023-03-27,2023-03-27 13:51:00,Central
101010,2023-03-07,2023-03-07 04:26:00,South
101011,2023-12-12,2023-12-12 11:35:00,Central
101012,2023-06-27,2023-06-27 01:45:00,East
101013,2023-11-30,2023-11-30 19:48:00,East
101014,2023-11-23,2023-11-23 10:20:00,West
101015,2023-01-16,2023-01-16 10:54:00,West
101016,2023-10-03,2023-10-03 20:02:00,South
101017,2023-11-20,2023-11-20 07:45:00,North
101018,2023-10-20,2023-10-20 07:56:00,North
101019,2023-08-26,2023-08-26 16:02:00,Central
101020,2023-03-27,2023-03-27 00:53:00,South
101021,2023-04-25,2023-04-25 07:17:00,East
